Rank,Taxon,n_pairs,n_plaque,n_abscess,median_plaque,median_abscess,mean_plaque,mean_abscess,p_value,difference_in_median,difference_in_mean,Enrichment,BH_adjusted_p_value
species,Selenomonas sp. HMT 136,25,25,25,5.948445676706096e-10,9.110231207572059e-10,2.7372809873914825e-4,9.806171426302043e-4,0.31946605111818105,-3.161785530865962e-10,-7.068890438910561e-4,Abscess,0.40692793831191937
species,Selenomonas sp. HMT 137,25,25,25,5.758859935477501e-10,5.856982234630425e-10,8.647482935766093e-4,2.9617115705838634e-4,0.11239768319071032,-9.81222991529236e-12,5.68577136518223e-4,Abscess,0.19181380683511182
species,Selenomonas sp. HMT 138,25,25,25,1.3218768170457992e-9,5.033975758471803e-9,7.643043153952139e-4,7.959408926035881e-4,0.1318652478093649,-3.712098941426004e-9,-3.163657720837423e-5,Abscess,0.21507173258944384
species,Selenomonas sp. HMT 146,25,25,25,1.7141630652081748e-10,2.288852912153182e-10,7.793422803913009e-4,8.20318221585019e-5,0.7467838959725029,-5.7468984694500705e-11,6.973104582327991e-4,Abscess,0.7915551127574252
species,Selenomonas sp. HMT 442,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,2.050021160600361e-5,0.04086222382142676,-1.7800165340179388e-11,-2.0500124146786964e-5,Abscess,0.10439943889636202
species,Selenomonas sp. HMT 478,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,2.9271620089784725e-6,0.04086222382142676,-1.7800165340179388e-11,-2.927074549761827e-6,Abscess,0.10439943889636202
species,Selenomonas sp. HMT 919,25,25,25,1.8256168690583281e-10,2.861066140191477e-10,9.509906449152461e-5,2.563837519456746e-4,0.1389052348020827,-1.035449271133149e-10,-1.6128468745415e-4,Abscess,0.22244968761782807
species,Selenomonas sp. HMT 920,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,2.5873536381347326e-6,1.187697557656369e-10,0.21582066439530526,-1.2454456311290553e-11,2.587234868378967e-6,Abscess,0.3037985148494424
species,Selenomonas sp. HMT 936,25,25,25,5.691113596084417e-10,4.577705824306363e-10,9.568137350496502e-4,7.701264794785919e-4,1,1.1134077717780545e-10,1.866872555710583e-4,Plaque,1
species,Selenomonas sp. HMT 937,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,3.838306263801884e-6,1.187697557656369e-10,0.16998484708770295,-1.2454456311290553e-11,3.838187494046118e-6,Abscess,0.2512819478687783
species,Selenomonas sputigena,25,25,25,1.0167760826908793e-8,0.0026379181242228533,0.0018575634892841542,0.006931084378677554,0.015451411063142588,-0.0026379079564620264,-0.0050735208893934,Abscess,0.0626561806413672
species,Serratia marcescens,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,5.5879796181743745e-6,1.187697557656369e-10,0.22596783720051722,-1.3741886162936737e-11,5.5878608484186085e-6,Abscess,0.31017945354853604
species,Shuttleworthia satelles,25,25,25,1.7612453764760188e-10,2.861066140191477e-10,4.372960832273349e-10,7.535516760932472e-4,0.003988882964141757,-1.0998207637154583e-10,-7.53551238797164e-4,Abscess,0.03390550519520493
species,Simonsiella muelleri,25,25,25,1.7141630652081748e-10,1.9586717476982846e-10,1.8226602510858792e-4,4.3987232660241287e-4,0.7264964148055599,-2.4450868249010975e-11,-2.57606301493825e-4,Abscess,0.7812929813724027
species,Slackia exigua,25,25,25,1.0953701214349968e-10,1.7834846281167306e-10,5.495111812370175e-5,2.634345184528202e-4,0.0033586245961058263,-6.881145066817338e-11,-2.0848340032911846e-4,Abscess,0.030927334822474485
species,Sneathia sanguinegens,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,3.4284135896329955e-6,1.187697557656369e-10,0.22596783720051722,-1.3741886162936737e-11,3.42829481987723e-6,Abscess,0.31017945354853604
species,Solobacterium moorei,25,25,25,1.0670837992658282e-9,9.379766776096672e-4,0.0014221089619973974,0.012918634663795012,0.0036614408124745223,-9.37975610525868e-4,-0.011496525701797615,Abscess,0.03236713678227478
species,Stomatobaculum longum,25,25,25,6.402502795594969e-10,6.681513066403276e-10,0.0022694748181501406,6.676314520207945e-4,0.8506035603712152,-2.7901027080830726e-11,0.001601843366129346,Abscess,0.8723126999630559
species,Stomatobaculum sp. HMT 373,25,25,25,1.0567472258856114e-10,1.5973587912628433e-10,2.6237764993640093e-10,2.0194182231465002e-4,0.019237250787199386,-5.4061156537723194e-11,-2.0194155993700008e-4,Abscess,0.07330055903398387
species,Stomatobaculum sp. HMT 910,25,25,25,7.044981505904076e-11,1.0649058608418955e-10,1.1098911185672696e-4,2.6271148862356808e-5,0.1251049578534359,-3.6040771025148796e-11,8.471796299437014e-5,Abscess,0.20556279320155638
species,Streptococcus anginosus,25,25,25,3.0503282480726353e-9,1.2146974943429411e-9,0.030405311838292908,0.013591517350799826,0.7063989674926868,1.8356307537296941e-9,0.01681379448749308,Plaque,0.7633944832072557
species,Streptococcus constellatus,25,25,25,2.225436507291342e-10,6.073487471714706e-10,3.261739824425718e-4,0.004437774312844151,0.010583547137015176,-3.8480509644233633e-10,-0.004111600330401579,Abscess,0.05655630289387467
species,Streptococcus cristatus clade 578,25,25,25,0.0020569960639364995,1.022610736588657e-9,0.0031253795234435305,0.0020127491353072575,0.00472473171731758,0.002056995041325763,0.001112630388136273,Plaque,0.03663739331674334
species,Streptococcus downei,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,3.329753848062661e-5,0.027358330156160644,-1.7800165340179388e-11,-3.329745102140996e-5,Abscess,0.08957319947424448
species,Streptococcus gordonii,25,25,25,0.0033300684470327197,6.817404910591047e-10,0.007343333005600378,0.0060077380620527625,0.29400806311173816,0.003330067765292229,0.0013355949435476158,Plaque,0.38221048204525965
species,Streptococcus intermedius,25,25,25,2.8455567980422086e-10,2.3432884229820453e-9,0.0032017107045458817,0.009624224228277325,0.3602782576952348,-2.0587327431778246e-9,-0.006422513523731443,Abscess,0.442341638614705
species,Streptococcus lactarius,25,25,25,3.556945997552761e-10,2.448339684622856e-10,9.753179330044992e-4,5.938487788281844e-10,0.049506374398531235,1.108606312929905e-10,9.753173391557204e-4,Plaque,0.11611715814970583
species,Streptococcus mutans,25,25,25,2.033552165381757e-9,9.014266629854788e-4,0.006537717041582282,0.018719903152798482,0.017893807863200467,-9.014246294333134e-4,-0.0121821861112162,Abscess,0.06999170863304961
species,Streptococcus oralis subsp. dentisani clade 058,25,25,25,0.09682843756531012,0.017367124146285072,0.10755905536893927,0.053416761945890866,0.006060223136318077,0.07946131341902504,0.0541422934230484,Plaque,0.04251775597226333
species,Streptococcus parasanguinis clade 411,25,25,25,5.400295979948247e-10,4.577705824306363e-10,7.509289850676118e-4,0.002542039810221442,0.9142910652076613,8.22590155641884e-11,-0.00179111082515383,Plaque,0.9311443567322265
species,Streptococcus parasanguinis clade 721,25,25,25,1.4836243381942282e-10,2.129811721683791e-10,0.0029249847007829593,2.7785676380448184e-4,0.1064375040898226,-6.461873834895629e-11,0.0026471279369784774,Abscess,0.18595010595929481
species,Streptococcus peroris,25,25,25,7.418121690971141e-11,9.793358738491423e-11,7.312408348737636e-6,2.375395115312738e-10,0.4195470302522532,-2.3752370475202822e-11,7.312170809226105e-6,Abscess,0.4971576068940909
species,Streptococcus pneumoniae,25,25,25,1.1127182536456712e-10,1.590752186090993e-10,1.1726547080637874e-4,3.1172391959867514e-6,0.29400806311173816,-4.7803393244532186e-11,1.1414823161039199e-4,Abscess,0.38221048204525965
species,Streptococcus salivarius,25,25,25,1.2709701033635983e-9,2.972474380194551e-10,0.0032555437239230973,0.0019087887114777105,0.30656198305521637,9.737226653441431e-10,0.0013467550124453868,Plaque,0.39389650148373734
species,Streptococcus sanguinis,25,25,25,0.024642655466201795,4.530578182624623e-9,0.03962604375578493,0.005880072420449955,2.2758555384865564e-4,0.024642650935623612,0.033745971335334975,Plaque,0.02011856296022116
species,Streptococcus sobrinus,25,25,25,3.651233738116656e-11,5.722132280382955e-11,3.546451830143456e-4,0.00461270656320131,0.013307365386794041,-2.0708985422662986e-11,-0.004258061380186964,Abscess,0.05655630289387467
species,Streptococcus sp. HMT 056,25,25,25,1.1127182536456712e-10,1.590752186090993e-10,3.566078987741098e-4,3.117239195986751e-6,0.9142910652076613,-4.7803393244532186e-11,3.5349065957812305e-4,Abscess,0.9311443567322265
species,Streptococcus sp. HMT 074,25,25,25,7.418121690971141e-11,1.0605014573939953e-10,4.295048448783547e-4,2.0781594639911673e-6,0.33272043464084833,-3.1868928829688124e-11,4.2742668541436357e-4,Abscess,0.41898128806625345
species,Tannerella forsythia,25,25,25,3.5224907529520377e-10,7.423903407114751e-10,8.745921664546698e-10,0.011516236521218673,0.0010283872597180606,-3.9014126541627136e-10,-0.011516235646626507,Abscess,0.02497260122162146
species,Tannerella sp. HMT 286,25,25,25,9.364205706042627e-9,6.739971918503553e-9,0.0053547579429280194,0.005638424998283443,0.7878764949099475,2.6242337875390743e-9,-2.8366705535542384e-4,Plaque,0.8232657464543659
species,Tannerella sp. HMT 808,25,25,25,2.1907402428699938e-10,3.566969256233461e-10,1.915106041302982e-5,0.0013617420519018194,0.006575766114271244,-1.3762290133634673e-10,-0.0013425909914887896,Abscess,0.0433804272016103
species,Treponema amylovorum,25,25,25,7.302467476233312e-11,1.0605014573939953e-10,2.3989042447091035e-5,4.7008359484270376e-5,0.08029978979344914,-3.302547097706641e-11,-2.301931703717934e-5,Abscess,0.14788544620293548
species,Treponema denticola,25,25,25,2.1907402428699938e-10,4.4543420442688507e-10,4.658696889001233e-5,0.0080513377249565,0.006575766114271244,-2.2636018013988568e-10,-0.008004750756066487,Abscess,0.0433804272016103
species,Treponema lecithinolyticum,25,25,25,1.4604934952466625e-10,4.5449366070606976e-10,5.394617473966369e-5,0.007937658077330838,0.0018011458336810678,-3.0844431118140354e-10,-0.007883711902591175,Abscess,0.025680853499581678
species,Treponema maltophilum,25,25,25,3.651233738116656e-10,1.012247911952451e-9,4.658861567440429e-6,0.003188609349621663,4.2379392808617253e-4,-6.471245381407853e-10,-0.0031839504880542225,Abscess,0.023305902266312493
species,Treponema medium,25,25,25,7.302467476233312e-11,9.793358738491423e-11,3.262503475740783e-5,5.750515402497388e-5,0.14623118542852132,-2.4908912622581107e-11,-2.488011926756605e-5,Abscess,0.22838934261274355
species,Treponema parvum,25,25,25,3.522490752952038e-11,5.3245293042094776e-11,8.745921664546699e-11,9.176482414529746e-5,0.019237250787199386,-1.8020385512574398e-11,-9.176473668608081e-5,Abscess,0.07330055903398387
species,Treponema pectinovorum,25,25,25,1.0567472258856114e-10,1.590752186090993e-10,2.094157123393176e-5,5.324693282345885e-5,0.06337137131277046,-5.3400496020538164e-11,-3.230536158952709e-5,Abscess,0.12231504856001985
species,Treponema socranskii,25,25,25,6.880640322108432e-10,0.0021309311612699453,4.5019212431254e-4,0.005350803152098095,0.0014982845247894579,-0.002130930473205913,-0.004900611027785555,Abscess,0.025680853499581678
species,Treponema sp. HMT 226,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,1.7491843329093397e-10,7.26875099338882e-5,0.03135383035982697,-3.5600330680358776e-11,-7.26873350154549e-5,Abscess,0.09557512426926566
species,Treponema sp. HMT 228,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,1.6515665995738617e-4,0.013307365386794041,-1.7800165340179388e-11,-1.6515657249816952e-4,Abscess,0.05655630289387467
species,Treponema sp. HMT 230,25,25,25,3.651233738116656e-11,5.3245293042094776e-11,4.3180049010800575e-5,1.225461700296655e-4,0.02066802869910461,-1.6732955660928214e-11,-7.936612101886492e-5,Abscess,0.07741753122884946
species,Treponema sp. HMT 231,25,25,25,2.596342591839899e-10,2.4831475489223616e-9,2.9612075498358957e-4,0.005381644915225478,6.32739428044683e-4,-2.2235132897383717e-9,-0.0050855241602418885,Abscess,0.023305902266312493
species,Treponema sp. HMT 234,25,25,25,1.0567472258856114e-10,1.7166396841148864e-10,2.6237764993640093e-10,7.497117193716347e-4,0.005136937937857957,-6.59892458229275e-11,-7.497114569939847e-4,Abscess,0.037842109475553616
species,Treponema sp. HMT 235,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,2.9820049817522373e-5,0.013307365386794041,-1.7800165340179388e-11,-2.9819962358305726e-5,Abscess,0.05655630289387467
species,Treponema sp. HMT 236,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,1.4695712756593733e-4,0.05963483009045978,-1.3741886162936737e-11,-1.4695704010672067e-4,Abscess,0.11611715814970583
species,Treponema sp. HMT 237,25,25,25,3.3381547609370136e-10,6.681513066403276e-10,3.304766227540896e-5,0.0011138981193398619,0.002362005714419646,-3.3433583054662627e-10,-0.0010808504570644529,Abscess,0.02821639258847253
species,Treponema sp. HMT 238,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,8.745921664546699e-11,3.7501577423413174e-5,0.05963483009045978,-1.3741886162936737e-11,-3.7501489964196526e-5,Abscess,0.11611715814970583
species,Treponema sp. HMT 247,25,25,25,7.044981505904076e-11,9.793358738491423e-11,1.7491843329093397e-10,3.3651048956555047e-4,0.05963483009045978,-2.7483772325873474e-11,-3.3651031464711716e-4,Abscess,0.11611715814970583
species,Treponema sp. HMT 251,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,3.4408800444980655e-6,0.013307365386794041,-1.7800165340179388e-11,-3.44079258528142e-6,Abscess,0.05655630289387467
species,Treponema sp. HMT 252,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,1.0207603658711068e-4,0.013307365386794041,-1.7800165340179388e-11,-1.0207594912789404e-4,Abscess,0.05655630289387467
species,Treponema sp. HMT 253,25,25,25,1.0567472258856114e-10,1.590752186090993e-10,2.6237764993640093e-10,5.94426777310576e-4,0.012337440392892186,-5.3400496020538164e-11,-5.944265149329261e-4,Abscess,0.05655630289387467
species,Treponema sp. HMT 257,25,25,25,7.044981505904076e-11,1.0649058608418955e-10,1.7491843329093397e-10,1.3316785248640168e-4,0.012337440392892186,-3.6040771025148796e-11,-1.331676775679684e-4,Abscess,0.05655630289387467
species,Treponema sp. HMT 262,25,25,25,1.408996301180815e-10,2.1210029147879906e-10,3.7802421696504317e-5,2.430143545180818e-4,0.022190716370158223,-7.120066136071755e-11,-2.0521193282157748e-4,Abscess,0.08106030277363582
species,Treponema sp. HMT 268,25,25,25,7.044981505904076e-11,1.0605014573939953e-10,2.266581362655518e-5,3.6154909825820064e-4,0.10073067103920602,-3.5600330680358776e-11,-3.3888328463164546e-4,Abscess,0.1795280508037462
species,Treponema sp. HMT 270,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,1.5105450333306812e-5,0.04086222382142676,-1.7800165340179388e-11,-1.5105362874090167e-5,Abscess,0.10439943889636202
species,Treponema sp. HMT 271,25,25,25,3.522490752952038e-11,5.3025072869699766e-11,8.745921664546699e-11,2.1580232788344866e-6,0.04086222382142676,-1.7800165340179388e-11,-2.1579358196178412e-6,Abscess,0.10439943889636202
species,Treponema sp. HMT 517,25,25,25,7.044981505904076e-11,9.793358738491423e-11,1.7491843329093397e-10,2.0719927907789955e-4,0.05270896977071921,-2.7483772325873474e-11,-2.0719910415946627e-4,Abscess,0.11611715814970583
species,Treponema sp. HMT 951,25,25,25,1.408996301180815e-10,2.288852912153182e-10,3.4983686658186794e-10,5.463408009437797e-4,0.005136937937857957,-8.798566109723668e-11,-5.463404511069131e-4,Abscess,0.037842109475553616
species,Treponema vincentii,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,8.291225561909338e-5,4.922078325268113e-5,0.22596783720051722,-1.2454456311290553e-11,3.369147236641225e-5,Abscess,0.31017945354853604
species,Veillonella atypica,25,25,25,6.402502795594969e-10,5.273642623170573e-10,0.002723375742916324,0.0010953496915557517,0.2584381791749451,1.1288601724243964e-10,0.0016280260513605723,Plaque,0.3430320576436208
species,Veillonella denticariosi,25,25,25,3.651233738116656e-11,4.8966793692457115e-11,8.118068007199785e-6,1.187697557656369e-10,0.1389052348020827,-1.2454456311290553e-11,8.11794923744402e-6,Abscess,0.22244968761782807
species,Veillonella dispar,25,25,25,0.006332946402581006,5.366256183226299e-4,0.01384952703510396,0.010415615354583055,0.02381004514554109,0.005796320784258376,0.003433911680520905,Plaque,0.08221906214319658
species,Veillonella parvula,25,25,25,0.009737710345829044,0.009419864605308104,0.020382071560201585,0.022584181878977913,0.4195470302522532,3.1784574052094033e-4,-0.0022021103187763284,Plaque,0.4971576068940909
species,Veillonella rogosae,25,25,25,3.522490752952038e-11,4.8966793692457115e-11,4.5342478480443863e-4,2.128413372488153e-4,0.06729929952386755,-1.3741886162936737e-11,2.4058344755562334e-4,Abscess,0.12766648235858136
species,Veillonella sp. HMT 780,25,25,25,6.428118779723683e-4,1.0106412892661478e-9,0.0051060980192600405,0.0010816154789201385,0.06729929952386755,6.42810867331079e-4,0.004024482540339902,Plaque,0.12766648235858136
species,Veillonellaceae G-1 bacterium HMT 129,25,25,25,3.522490752952038e-11,5.722132280382955e-11,8.745921664546699e-11,4.238049165982793e-4,0.02066802869910461,-2.199641527430917e-11,-4.2380482913906265e-4,Abscess,0.07741753122884946
species,Veillonellaceae G-1 bacterium HMT 135,25,25,25,1.0567472258856114e-10,1.7166396841148864e-10,2.6237764993640093e-10,1.5435191789322757e-4,0.002820365595679961,-6.59892458229275e-11,-1.5435165551557764e-4,Abscess,0.02833185439296688
species,Veillonellaceae G-1 bacterium HMT 145,25,25,25,1.7612453764760188e-10,2.929801457316985e-10,4.372960832273349e-10,4.10928970834031e-4,0.004342697474441258,-1.1685560808409663e-10,-4.109285335379478e-4,Abscess,0.03554578303153771
species,Veillonellaceae G-1 bacterium HMT 150,25,25,25,3.170241677656834e-10,1.022610736588657e-9,1.4659703332347093e-5,0.0013971062751604905,0.0012429801513024257,-7.055865688229735e-10,-0.0013824465718281435,Abscess,0.02497260122162146
species,Veillonellaceae G-1 bacterium HMT 155,25,25,25,2.225436507291342e-10,3.566969256233461e-10,1.452023393630268e-4,4.211727814879032e-4,0.1064375040898226,-1.341532748942119e-10,-2.7597044212487637e-4,Abscess,0.18595010595929481
species,Weeksellaceae G-1 sp. HMT 900,25,25,25,3.304692042614498e-10,2.651253643484988e-10,4.500774483967731e-4,4.726329040774335e-5,0.37457943471589183,6.534383991295097e-11,4.028141579890298e-4,Plaque,0.45484645644072574
species,Weeksellaceae G-1 sp. HMT 907,25,25,25,1.8626307196525764e-10,1.9586717476982846e-10,8.744873246723934e-4,4.750790230625476e-10,0.23645102010844776,-9.60410280457082e-12,8.744868495933703e-4,Abscess,0.3196065776389416
species,Weeksellaceae G-1 sp. HMT 931,25,25,25,1.2856222989061312e-10,1.590752186090993e-10,7.220977251558297e-5,9.870164772205e-5,0.7467838959725029,-3.0512988718486184e-11,-2.6491875206467033e-5,Abscess,0.7915551127574252
